Molecule_id,Canonical_SMILES,Source
CHEMBL4296731,Cl.Cl.Oc1ccc2c(c1)[C@]13CCN(CCF)[C@H](C2)[C@]1(O)Cc1cc2ccccc2nc1C3,S1
CHEMBL4296732,C[C@H](O)CN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,S1
CHEMBL4296733,CCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,S1
CHEMBL4296734,COCCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,S1
CHEMBL4296735,Cl.Cl.OCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,S1
CHEMBL4296736,CCOCCN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,S1
CHEMBL4296737,Cl.Cl.Oc1ccc2c(c1)[C@]13CCN(C[C@@H]4CCCO4)[C@H](C2)[C@]1(O)Cc1cc2ccccc2nc1C3,S1
CHEMBL4296738,Cl.Cl.Oc1ccc2c(c1)[C@]13CCN(Cc4ccoc4)[C@H](C2)[C@]1(O)Cc1cc2ccccc2nc1C3,S1
CHEMBL4296739,C[C@@H](O)CN1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13.Cl.Cl,S1
CHEMBL4296740,COc1ccc(O)c(C(C)(C)C)c1.COc1ccc(O)cc1C(C)(C)C,S1
CHEMBL4297295,O=C(NCc1ccc(OC(F)(F)F)c(F)c1)[C@H]1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccc(C(F)(F)F)cc1,S1
CHEMBL4297298,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC.Cl,S1
CHEMBL4297492,CCC[C@H](C)Oc1nc(N)c2[nH]c(=O)n(CCCCCN3CCCCC3)c2n1,S1
CHEMBL4297493,CC1(C)CC(=C(c2ccc(O)cc2)c2ccc(C(=O)O)cc2)CC(C)(C)C1,S1
CHEMBL4297494,O=C(CCc1ccc(CN[C@H](C(=O)OC2CCCC2)C2CCCCC2)cn1)NO,S1
CHEMBL4297496,CCCCCCCCCCCCCCCCCC(=O)OCC(CSSc1ccc(COC(=O)N2[C@H]3[C@@H]2CN2C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(N)=O)[C@@]32OC)cc1)OC(=O)CCCCCCCCCCCCCCCCC,S1
CHEMBL4296869,CCOC(=O)CCC1(C(=O)OC)C(=O)CCCCC/C=C/1C(=O)OC,S1
CHEMBL4296870,CN1C=C/C(=C/[N+](=O)[O-])N(C)C1=O,S1
CHEMBL4296871,C=C(C)C(=O)Oc1ccc(/N=N/c2ccc(C)cc2)ccc1=O,S1
CHEMBL4296872,Cc1cc(=O)[nH]/c(=N/N=C2/CCCCC2C)[nH]1,S1
CHEMBL4296873,CCC/C=C/C=C/C(=O)OC1/C(=C/C(=O)OC)CC2CC(C(C)O)OC(=O)CC(O)CC3CC(OC(C)=O)C(C)(C)C(O)(CC4C/C(=C/C(=O)OC)CC(/C=C/C(C)(C)C1(O)O2)O4)O3,S1
CHEMBL4296874,Cc1ccccc1-n1c(/C=C\c2ccccn2)nc2ccccc2c1=O,S1
CHEMBL4296973,COC(=O)C1=CC(=O)N2CCN=C2S1,S1
CHEMBL4296974,COC1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)C(O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C.[Na+],S1
CHEMBL4296975,Nc1ccc(/N=N/c2ccc(O)cc2)c(N)n1,S1
CHEMBL4296976,O=c1[nH]cc(Cl)cc1Cl,S1
CHEMBL4296977,COc1ccccc1C1OC2=Nc3cc([N+](=O)[O-])ccc3NC2=C1O,S1
CHEMBL4296978,CNc1ncn(-c2c(C)cccc2C)c(=O)n1,S1
CHEMBL4296979,O=C(O)/C=C\C(=O)Nc1ccc(-c2ccccc2)cc1,S1
CHEMBL4297300,CN1CCN(C(=O)C2C(C(=O)O)[C@H]3CC[C@@H]2O3)CC1,S1
CHEMBL4297301,[2H]C([2H])([2H])[N+](CCO)(C([2H])([2H])[2H])C([2H])([2H])[2H],S1
CHEMBL4297302,CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(C(=O)Nc3ccn(C)n3)c2)cn1.CS(=O)(=O)O,S1
CHEMBL4297306,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,S1
CHEMBL4297308,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H]1CCCN1C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(C)O)C(C)O)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)O,S1
CHEMBL4297310,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,S1
CHEMBL4297501,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3COP(=O)(O)O)oc2ccccc12,S1
CHEMBL4297505,CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCC4)c3)n2)cc(C)c1OC[C@@H](O)CO,S1
CHEMBL4297506,FC(F)(F)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,S1
CHEMBL4297509,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,S1
CHEMBL4297511,N[C@@H](CCS(=O)(=O)O)CSSC[C@@H](N)CCS(=O)(=O)O,S1
CHEMBL4296875,Nc1ccc(/N=N/c2ccccc2)c2ccccc12,S1
CHEMBL4296876,CS(=O)(=O)O.O=C1CCC2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3Cc2ccoc2)C1O5,S1
CHEMBL4296877,CC1=CC2C(C(O)CC3(C)C2CC(C)C32OCOC23COCO3)C2(C)C/C(=C/O)C(=O)C=C12,S1
CHEMBL4296878,N#CCS(=O)(=O)c1cccc[n+]1[O-],S1
CHEMBL4296879,CC(=O)C1CCCC(=O)/C=C/C(=O)O1,S1
CHEMBL4296980,Cc1nc([C@H]2CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C)cs1,S1
CHEMBL4296981,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,S1
CHEMBL4296982,N=C1OC(c2ccccc2)C(O)=C1O,S1
CHEMBL4296983,Cc1cc(N)c2cc(NC(=O)/C=C\c3ccccc3Cl)ccc2n1,S1
CHEMBL4296985,COC(=O)NC1C(C)OC(OC2C/C=C(/C)C3C=CC4C(OC5CC(OC6CCC(OC7CC(O)C(OC8CCC(O)C(C)O8)C(C)O7)C(C)O6)C(OC(C)=O)C(C)O5)C(C)CC(C)C4C3(C)/C(O)=C3/C(=O)OC4(CC(C=O)=CC(O)C4/C=C\2C)C3=O)CC1(C)[N+](=O)[O-],S1
CHEMBL4297312,COC[C@@]1(C)CCCN2CCc3c(oc4ccccc34)[C@@H]21,S1
CHEMBL4297313,CC1(C)CC(OC(=O)C2CC2)CC(C)(C)N1O,S1
CHEMBL4297315,N=C(N)c1ccc2nc(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1,S1
CHEMBL4297320,CCCCCCC(=O)N[C@@H]1CSSC[C@@H](C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2C[C@H](C(N)=O)NC(=O)[C@@H]2CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCCC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,S1
CHEMBL4297323,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,S1
CHEMBL4297325,C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC.Cl,S1
CHEMBL4297328,O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,S1
CHEMBL4297331,CN1C2C(=O)c3ccccc3C1C1=C2C(=O)c2ccccc2C1=O,S1
CHEMBL4297512,O=C[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,S1
CHEMBL4297514,C[C@H]1N=C(N(C)C)N=C(N)N1,S1
CHEMBL4297515,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCOC(=O)OCCN5CCN(S(=O)(=O)c6ccc(OCC)c(-c7nc8c(CCC)nn(C)c8c(=O)[nH]7)c6)CC5)CC4)ccc3OCC)nc12,S1
CHEMBL4297518,CCCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc2c(CCC)cn(CC)c2c(=O)[nH]1,S1
CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,S1
CHEMBL4297525,NC(=O)C1(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2csc3ccccc23)NC(=O)C2CCNCC2)CCNCC1,S1
CHEMBL4297526,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,S1
CHEMBL4297528,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,S1
CHEMBL4297531,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2ccc(NC(N)=O)cc2)NC(=O)[C@H](Cc2ccc(NC(=O)[C@@H]3CC(=O)NC(=O)N3)cc2)NC(=O)[C@H](NC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CSSC[C@@H](C(=O)N[C@H](Cc2ccc(O)cc2)C(N)=O)NC1=O,S1
CHEMBL4297533,CC(=O)O.CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O,S1
CHEMBL4297534,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O,S1
CHEMBL4296880,Nc1ccccc1-c1nc2cnccc2[nH]1,S1
CHEMBL4296881,CSc1c(N(C)C)c(=O)c1=S,S1
CHEMBL4296882,Cc1ccc(NC(=O)NNC(=O)CSC2CCc3ccccc32)c(C)c1,S1
CHEMBL4296883,O=[N+]([O-])c1nc[nH]c1/C=C\c1ccccc1,S1
CHEMBL4296884,O=C1Cc2cccc(O)c(=O)c2C(=O)O1,S1
CHEMBL4296885,O=S1(=O)CCC(N(/N=C/c2ccco2)c2ccccc2)C1,S1
CHEMBL4296986,COc1c2c(cc3c1[C@@H]1Oc4c(ccc(O)c4CC=C(C)C)[C@@H]1CO3)OC(C)(C)C=C2,S1
CHEMBL4296987,O=C(O)/C=C\C(=O)Nc1nccs1,S1
CHEMBL4296988,COC(=O)[C@@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,S1
CHEMBL4296989,Cc1ccc(-c2cssc2=S)cc1,S1
CHEMBL4296990,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@H]2[C@]1(OC(C)=O)[C@]2(C)CO,S1
CHEMBL4296991,CC1=C(O)C(=O)C(c2c(C)cc(C)c(Br)c2C)=C(O)C1=O,S1
CHEMBL4297332,CCOCCCCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C.O=C(O)[C@H](O)[C@@H](O)C(=O)O,S1
CHEMBL4297334,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc([18F])nc1)C(=O)O)C(=O)O,S1
CHEMBL4297346,COc1ccc2c(c1)nc([S+]([O-])Cc1ncc(C)c(OC)c1C)n2S(=O)(=O)c1ccc(OCC(=O)O)cc1,S1
CHEMBL4297542,CC(C)Oc1ncc(-c2nc(-c3cccc4c3ccn4CCCC(=O)O)no2)cc1Cl,S1
CHEMBL4297583,Cc1nc2cc(C(=O)N(C)C)cc(O[C@H]3CCOc4cc(F)cc(F)c43)c2[nH]1,S1
CHEMBL4297584,CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,S1
CHEMBL4297586,CN(CC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1)C(=O)CNC(=O)CN,S1
CHEMBL4297588,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,S1
CHEMBL4297589,CCCCOC(=O)N1CCN(C(=O)[C@H](CP(=O)(O)O)NC(=O)c2cc(N3CC[C@H](OC)C3)nc(-c3ccccc3)n2)CC1,S1
CHEMBL4296886,CC(C)CNC(=O)/C=C\C(=O)O,S1
CHEMBL4296887,Nc1ccc(/N=N/c2ccccc2Cl)c(N)n1,S1
CHEMBL4296888,N#C/N=C/N1CC=C(c2ccc(Cl)cc2)CC1,S1
CHEMBL4296890,CN(/N=N/c1[nH]cnc1C(=O)NN)C1CCCCC1,S1
CHEMBL4296891,COc1ccc(C(C)=O)cc1CO/N=C1\CSCc2ccccc21,S1
CHEMBL4296892,CC1(C)C(=O)N2c3ccccc3C3(CC(N4C(=O)c5ccccc5C4=O)C(=O)O3)C2N1C(=O)OCc1ccccc1,S1
CHEMBL4296893,CC1CC(C)(C)C2=NCCN21,S1
CHEMBL4296992,O=C1c2cccc(Oc3ccccc3)c2C(=O)c2cccc(Oc3ccccc3)c21,S1
CHEMBL4296993,Cc1ccc(/N=N/c2ccc(C)cc2NC(=O)Nc2ccccc2F)cc1,S1
CHEMBL4296994,CCOC(=O)/C=C/c1ccc(C(=O)OCC)[nH]1,S1
CHEMBL4296995,CN1C(=O)CC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,S1
CHEMBL4296996,CSc1nnc(-c2cccs2)[nH]1,S1
CHEMBL4297349,C[C@@H]1NC(=O)[C@H](CC(=O)O)NC1=O,S1
CHEMBL4297350,C[C@H](Oc1ccc(-c2nc(-c3ccc4[nH]cnc4c3)no2)cc1C(F)(F)F)C(F)(F)F,S1
CHEMBL4297352,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O,S1
CHEMBL4297353,CCCS(=O)(=O)N1CCN(Cc2ccc(NC(=O)c3ccc(-c4cc(NC(=O)C5CC5)ccc4OC(F)(F)F)cc3)cc2)CC1,S1
CHEMBL4297354,Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nc1C(N)=O,S1
CHEMBL4297590,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,S1
CHEMBL4297594,CC(C)OCCn1c(=S)[nH]c(=O)c2[nH]ccc21,S1
CHEMBL4297595,N#CCCNc1nonc1-c1nc2ccccc2n1CC(=O)c1ccc(NC(=O)[C@@H](N)CCCCN)cc1,S1
CHEMBL4297597,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,S1
CHEMBL4297598,C[C@@H](C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,S1
CHEMBL4297599,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O,S1
CHEMBL4297600,NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,S1
CHEMBL4297601,COc1cc(F)c(C(C)C)cc1C1=C(CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)CC(C)(C)CC1,S1
CHEMBL4296894,COc1cc2c(=O)n3c4c(cccc4c2cc1OC)CC3,S1
CHEMBL4296895,Cc1n[nH]c2nc(N)nn2c1=O,S1
CHEMBL4296896,O=NC1=C(c2cccc([N+](=O)[O-])c2)Nc2ccccc2S1,S1
CHEMBL4296897,COc1ccc(C(=O)O[C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5[C@]6(O)C[C@H](O)[C@@]7(O)[C@@H](CN8C[C@@H](C)CC[C@H]8[C@@]7(C)O)[C@]6(O)C[C@@]53O[C@@]24O)cc1OC,S1
CHEMBL4296898,O=c1nc2onnc2c(/C=N\O)[nH]1,S1
CHEMBL4296899,COc1cc2c(c3c1c(=O)c1cccc(F)c1n3C)C=CC(C)(C)O2,S1
CHEMBL4296997,CN(CCC#N)c1ccc(/C=C(\C#N)c2cccc(C(F)(F)F)c2)cc1,S1
CHEMBL4296998,C(=C/CSc1ccccn1)\CSc1ccccn1,S1
CHEMBL4296999,Cc1nc2ccnn2c(O)c1CCc1ccccc1,S1
CHEMBL4297000,O/N=C(/c1ccccc1)c1ccc2c3c(cccc13)CC2,S1
CHEMBL4297001,CC(=O)NC1=C/C(=C\[N+](=O)[O-])C=C1O,S1
CHEMBL4297002,CC(C)N(C(=O)c1cccc([N+](=O)[O-])c1)C(C)C,S1
CHEMBL4297355,C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,S1
CHEMBL4297356,CCCCOc1nc(N)c2[nH]c(=O)n(CCCN(CCCN3CCOCC3)Cc3cccc(CC(=O)OC)c3)c2n1,S1
CHEMBL4297357,N[C@H](Cc1ccc(OC[18F])cc1)C(=O)O,S1
CHEMBL4297359,COc1c(C)cnc(Cn2cc(C#CCCOP(=O)(O)O)c3c(Cl)nc(N)nc32)c1C,S1
CHEMBL4297362,N=C(N)NCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CO)NC(=O)[C@H](N)Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,S1
CHEMBL4297363,CCOC(=O)[C@H](Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2,S1
CHEMBL4297602,O=c1[nH]c(=O)c(Cc2cccc(C(F)(F)F)c2)c([C@H]2CC[C@H](c3ccccc3)CC2)[nH]1,S1
CHEMBL4297606,COc1ccc(-c2cc(=O)c3c(OC)cc(OCC(=O)O)cc3o2)cc1OC,S1
CHEMBL4297610,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,S1
CHEMBL4297611,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1,S1
CHEMBL4297614,CCCC[C@@](C)(CO)Nc1nc(N)nc2cc(F)cnc12,S1
CHEMBL4297615,CCOc1c([C@H](C)n2nc(C)c3c(N)ncnc32)cc(Cl)c(F)c1[C@@H]1CNC(=O)C1,S1
CHEMBL4296900,CN(C)CCOc1ccc2c(c1)C(=O)/C(=C\c1ncc([N+](=O)[O-])n1C)C2.O=S(=O)(O)O,S1
CHEMBL4296901,C(=N/n1cnnc1)\c1ccc2c(c1)CCC2,S1
CHEMBL4296902,O=c1nc(C(F)(F)C(F)(F)C(F)(F)F)[nH]o1,S1
CHEMBL4296903,Cc1nc2nc(C(F)(F)F)[nH]c2nc1C,S1
CHEMBL4296904,CCCCOc1ccc(/N=N\c2ccc(N)nc2N)cn1,S1
CHEMBL4297003,Cc1n[nH]c2c([N+](=O)[O-])c(=O)[nH]c(=O)n12,S1
CHEMBL4297005,Cc1nnc(-n2cccc2)s1,S1
CHEMBL4297006,CS/C(=C\c1ccc(C(=O)c2ccc(C)cc2)n1C)[S+](C)[O-],S1
CHEMBL4297007,C=C(C)C/N=C/C1(C)CCC(C)=CO1,S1
CHEMBL4297008,CN1C(=O)NC(=O)C(/N=N/c2ccc(Cl)cc2)C1=O,S1
CHEMBL4297009,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1.Cl,S1
CHEMBL4297364,CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,S1
CHEMBL4297365,[131Cs],S1
CHEMBL4297366,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12,S1
CHEMBL4297370,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,S1
CHEMBL4297373,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2cccc3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,S1
CHEMBL4297618,CCOC(=O)C(COC(=O)Cc1ccc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)c(C(=O)N(C)C)c1)(C(=O)OCC)c1ccccc1,S1
CHEMBL4297620,NC(=O)OC[C@H](N)Cc1ccccc1,S1
CHEMBL4297622,C[C@@H]1OC(=O)N[C@@H]1C(=O)N[C@@H](Cc1cscn1)C(=O)N1CCC[C@H]1C,S1
CHEMBL4297624,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2,S1
CHEMBL4297627,C[C@@H]1CCc2ncc(F)cc2[C@H]2CCCN2c2ccn3ncc(c3n2)C(=O)N1,S1
CHEMBL4297628,NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCCN)C(c1ccccc1)c1ccccc1)C(N)=O,S1
CHEMBL4296905,C=CCN1CCN(c2ccncc2S(=O)(=O)N2CCN(C)CC2)CC1,S1
CHEMBL4296906,Cl.O=C(O)c1ccc(NCc2nc3ccccc3[nH]2)cc1,S1
CHEMBL4296907,CNC(=O)OCN1C(=O)C2CC=CCC2C1=O,S1
CHEMBL4296908,CCNc1nn2ccccc2c1/C=C(/C#N)C(=O)OCC,S1
CHEMBL4296909,NC(=S)N/N=C/c1cc(-c2cccc(N)c2)ccn1,S1
CHEMBL4297010,C/C(=N\O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C/C(=N/O)CC[C@]4(C)[C@H]3[C@@](C)(O)C[C@]12C,S1
CHEMBL4297011,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)[C@H](C)[C@@H]3O,S1
CHEMBL4297012,CC(=C/c1ccccc1)/C=C1/NC(=S)NC1=O,S1
CHEMBL4297013,CC(=O)Nc1ccc(S(=O)(=O)N/N=c2/sc3ccccc3n2C)cc1N,S1
CHEMBL4297014,NC(=O)N/N=C1\CC2CC1C1C=CCC21,S1
CHEMBL4297374,CC1(C)CCC2(CC1)N[C@@H](C(=O)N[C@@H]1CC[C@@H](C(N)=O)OC1)[C@H](c1ccnc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21.Cc1ccc(S(=O)(=O)O)cc1,S1
CHEMBL4297379,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)C[18F],S1
CHEMBL4297380,CCCCCc1ccc(-c2cc3cn([C@H]4C[C@H](O)[C@@H](COC(=O)[C@@H](N)C(C)C)O4)c(=O)nc3o2)cc1.Cl,S1
CHEMBL4297381,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C.NC(=S)c1cccc(S(=O)(=O)O)c1,S1
CHEMBL4297383,Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1,S1
CHEMBL4297385,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,S1
CHEMBL4297387,C[C@@H](c1cc(Cl)cc2ccccc12)N(C)C(=O)CC1(c2ccc(F)cc2)CCN(C)CC1,S1
CHEMBL4297390,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([124I])cc1,S1
CHEMBL4297391,CCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@H](O)CO)[C@H](C=O)NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,S1
